Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price,Condition_Original
Nissan,Xtrail,2014.0,198000.0,1990.0,petrol,automatic,4.5,awd,148.0,207.0,10.0,suv,5.0,,
Mercedes,B Class,2015.0,85000.0,1590.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Bmw,3 Series,2014.0,96000.0,1990.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Corolla Axio,2014.0,198000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Corolla Axio,2011.0,43000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Premio,2002.0,78000.0,1790.0,petrol,automatic,4.5,fwd,138.0,173.0,10.0,sedan,5.0,,
Toyota,Succeed Van,2013.0,94000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Auris,2008.0,128000.0,1490.0,petrol,automatic,4.5,fwd,116.0,185.0,9.0,hatchback,5.0,,
Toyota,Corolla Axio,2014.0,107000.0,1490.0,petrol hybrid,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Premio,2002.0,89000.0,1790.0,petrol,automatic,4.5,fwd,138.0,173.0,10.0,sedan,5.0,,
Toyota,Corolla Fielder,2009.0,174000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Isuzu,Elf Truck,1999.0,86000.0,1990.0,petrol,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Nissan,Nv150 Ad 2018,2017.0,112000.0,1790.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Succeed Van,2014.0,121000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Corolla Runx,2004.0,64000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Mazda,Axela Sport,2014.0,125000.0,2180.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Toyota,Pixis Epoch 2020,2020.0,170000.0,650.0,petrol,automatic,4.5,fwd,132.5,173.0,10.5,hatchback,4.0,,
Toyota,Pixis Epoch 2020,2020.0,170000.0,650.0,petrol,automatic,4.5,fwd,132.5,173.0,10.5,hatchback,4.0,,
Suzuki,Swift,2016.0,65000.0,1240.0,petrol,automatic,4.5,fwd,109.5,145.0,10.0,hatchback,5.0,,
Mazda,Demio,2016.0,93000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Subaru,Xv,2014.0,148000.0,1990.0,petrol,automatic,4.5,awd,155.0,196.0,9.7,suv,5.0,,
Mazda,Axela Sport,2014.0,126000.0,2180.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Audi,A6,2012.0,96000.0,2770.0,petrol,automatic,4.5,awd,183.0,320.0,7.9,sedan,5.0,,
Toyota,Sienta,2015.0,116000.0,1490.0,petrol,automatic,4.5,fwd,110.0,128.0,11.0,mini van,7.0,,
Toyota,Succeed Van,2013.0,91000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Mazda,Bongo Truck,2002.0,155000.0,1780.0,petrol,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Mazda,Demio,2016.0,65000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Mazda,Demio,2016.0,119000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Mazda,Demio,2016.0,110000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Toyota,Auris,2009.0,63000.0,1490.0,petrol,automatic,4.5,fwd,110.0,166.5,9.0,hatchback,5.0,,
Mazda,Demio,2016.0,88000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Mazda,Titan,2006.0,170000.0,1990.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Honda,Shuttle,2015.0,196000.0,1490.0,petrol hybrid,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Mitsubishi,Delica D5,2014.0,300000.0,2260.0,diesel,automatic,4.5,awd,150.0,200.0,10.0,wagon,7.0,,
Mitsubishi,Rvr,2010.0,119000.0,1790.0,petrol,automatic,4.5,fwd,137.0,172.0,10.0,suv,5.0,,
Mazda,Demio,2016.0,86000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Nissan,Latio,2016.0,47000.0,1190.0,petrol,automatic,4.5,fwd,78.0,107.0,12.0,sedan,5.0,,
Mazda,Demio,2016.0,109000.0,1500.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Mazda,Demio,2016.0,113000.0,1500.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Mazda,Demio,2016.0,82000.0,1500.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Mazda,Demio,2016.0,83000.0,1500.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Toyota,Noah,2012.0,127000.0,1980.0,petrol,automatic,4.5,fwd,150.0,192.0,11.0,wagon,8.0,,
Toyota,Corolla Fielder,2010.0,154000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Toyota,Corolla Axio,2009.0,59000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Lexus,Is,2010.0,146000.0,2490.0,petrol,automatic,4.5,fwd,219.5,221.0,8.75,sedan,5.0,,
Mitsubishi,Canter Truck,1997.0,257000.0,2830.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,6.0,,
Toyota,Probox Van,2013.0,133000.0,1290.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Alphard,2008.0,194000.0,3450.0,petrol,automatic,4.5,fwd,160.0,220.0,8.0,mini van,7.0,,
Toyota,Corolla Axio,2006.0,89000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Rush,2007.0,144000.0,1490.0,petrol,manual,4.5,awd,109.0,141.0,10.0,suv,5.0,,
Nissan,Xtrail,2013.0,94000.0,1990.0,petrol,automatic,4.5,awd,155.0,207.0,10.0,suv,5.0,,
Suzuki,Escudo,2010.0,167000.0,2390.0,petrol,manual,4.5,awd,138.0,183.0,10.0,suv,5.0,,
Toyota,Probox Van,2013.0,54000.0,1290.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Allex,2002.0,182000.0,1790.0,petrol,manual,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Toyota,Vellfire,2011.0,228000.0,3450.0,petrol,automatic,4.5,awd,182.0,235.0,10.5,mini van,7.0,,
Toyota,Mark X,2010.0,35000.0,2500.0,petrol,automatic,4.5,fwd,203.0,243.0,8.3,sedan,5.0,,
Subaru,Exiga Crossover 7,2016.0,147000.0,2490.0,petrol,automatic,4.5,awd,153.25,196.0,8.0,station wagon,7.0,,
Mitsubishi,Rvr,2010.0,113000.0,1790.0,petrol,automatic,4.5,awd,137.0,172.0,10.0,suv,5.0,,
Toyota,Corolla Axio,2010.0,83000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mazda,Demio,2015.0,52000.0,1290.0,petrol,manual,4.5,fwd,88.5,107.5,11.0,hatchback,5.0,,
Nissan,Juke,2014.0,54000.0,1490.0,petrol,automatic,4.5,fwd,113.0,150.0,12.0,suv,5.0,,
Toyota,Corolla Axio,2009.0,85000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mazda,Demio,2016.0,135000.0,1490.0,diesel,automatic,4.5,awd,94.0,119.5,11.0,hatchback,5.0,,
Mazda,Demio,2015.0,104000.0,1490.0,diesel,automatic,4.5,fwd,88.5,107.5,11.0,hatchback,5.0,,
Bmw,X1,2011.0,57000.0,1990.0,petrol,automatic,4.5,fwd,150.0,258.0,8.0,suv,5.0,,
Subaru,Xv,2014.0,145000.0,1990.0,petrol,automatic,4.5,awd,155.0,196.0,9.7,suv,5.0,,
Toyota,Succeed Van,2014.0,258000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Vellfire,2008.0,114000.0,3500.0,petrol,automatic,4.5,awd,182.0,235.0,10.5,mini van,7.0,,
Toyota,Vellfire,2012.0,157000.0,3450.0,petrol,automatic,4.5,awd,182.0,235.0,10.5,mini van,8.0,,
Nissan,Nv350Caravan,2013.0,201000.0,1990.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,3.0,,
Toyota,Corolla Axio,2012.0,186000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Audi,A4,2012.0,136000.0,1980.0,petrol,automatic,4.5,awd,220.0,350.0,7.05,sedan,5.0,,
Mitsubishi,Delica Truck,2002.0,77000.0,1780.0,petrol,manual,4.5,fwd,144.0,190.0,11.0,truck,3.0,,
Toyota,Probox Van,2014.0,120000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Mazda,Titan,2005.0,213000.0,1990.0,petrol,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Bmw,2 Series,2016.0,110000.0,2000.0,diesel,automatic,4.5,awd,265.0,500.0,6.6,hatchback,5.0,,
Toyota,Corolla Fielder,2010.0,229000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Volkswagen,Polo,2014.0,64000.0,1190.0,petrol,automatic,4.5,fwd,144.5,219.0,8.85,hatchback,5.0,,
Audi,A3,2013.0,52000.0,1380.0,petrol,automatic,4.5,fwd,150.0,250.0,8.0,hatchback,5.0,,
Toyota,Noah,2010.0,148000.0,1980.0,petrol,automatic,4.5,awd,150.0,192.0,11.0,wagon,8.0,,
Toyota,Succeed Van,2011.0,77000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Mazda,Demio,2015.0,133000.0,1490.0,diesel,automatic,4.5,awd,88.5,107.5,11.0,hatchback,5.0,,
Toyota,Allion,2008.0,210000.0,1790.0,petrol,automatic,4.5,awd,110.0,145.0,10.0,sedan,5.0,,
Mazda,Bongo Truck,2007.0,261000.0,1780.0,petrol,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Toyota,Succeed Van,2011.0,71000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Subaru,Forester,2011.0,247000.0,1990.0,petrol,automatic,4.5,awd,146.0,196.0,10.0,suv,5.0,,
Nissan,Caravan,2008.0,194000.0,2950.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,van,3.0,,
Mazda,Cx5,2012.0,116000.0,2180.0,diesel,automatic,4.5,fwd,163.0,418.0,8.0,suv,5.0,,
Lexus,Is,2009.0,149000.0,2490.0,petrol,automatic,4.5,fwd,219.5,221.0,8.75,sedan,5.0,,
Toyota,Corolla Fielder,2009.0,244000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Toyota,Succeed Van,2015.0,120000.0,1490.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,van,2.0,,
Toyota,Hiace Wagon,2000.0,219000.0,2430.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,wagon,8.0,,
Honda,Crv,2010.0,146000.0,2350.0,petrol,automatic,4.5,fwd,178.0,220.0,9.5,suv,5.0,,
Toyota,Alphard,2010.0,145000.0,2360.0,petrol,automatic,4.5,fwd,162.0,235.0,15.0,mini van,8.0,,
Honda,Crv,2010.0,114000.0,2350.0,petrol,automatic,4.5,fwd,178.0,220.0,9.5,suv,5.0,,
Toyota,Alphard,2009.0,148000.0,2360.0,petrol,automatic,4.5,fwd,160.0,220.0,8.0,mini van,7.0,,
Nissan,Caravan,2006.0,232000.0,2950.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,van,3.0,,
Toyota,Corolla Rumion,2014.0,165000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,mini van,5.0,,
Bmw,5 Series,2010.0,41000.0,2490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mitsubishi,Pajero,2005.0,199000.0,2970.0,petrol,automatic,4.5,awd,168.0,277.0,11.0,suv,7.0,,
Toyota,Succeed Van,2015.0,166000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Alphard,2007.0,133000.0,2990.0,petrol,automatic,4.5,fwd,160.0,220.0,8.0,mini van,7.0,,
Toyota,Noah,2010.0,114000.0,1980.0,petrol,automatic,4.5,fwd,150.0,192.0,11.0,wagon,8.0,,
Subaru,Forester,2008.0,123000.0,1990.0,petrol,automatic,4.5,awd,146.0,196.0,8.0,suv,5.0,,
Mazda,Bongo Van,2016.0,129000.0,1790.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Vitz,2015.0,82000.0,1320.0,petrol,automatic,4.5,fwd,94.0,102.0,12.0,hatchback,5.0,,
Nissan,Nv150 Ad 2018,2019.0,86000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Succeed Van,2013.0,206000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Corolla Axio,2009.0,82000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Honda,Accord Hybrid,2014.0,160000.0,1990.0,petrol hybrid,automatic,4.5,fwd,115.5,139.5,10.0,sedan,5.0,,
Mazda,Demio,2016.0,119000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Mitsubishi,Mirage 2019,2019.0,133000.0,1190.0,petrol,automatic,4.5,fwd,144.0,190.0,11.0,hatchback,5.0,,
Toyota,Corolla Axio,2012.0,173000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mazda,Atenza Sedan,2014.0,145000.0,2180.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mazda,Cx5,2012.0,229000.0,2180.0,diesel,automatic,4.5,fwd,163.0,418.0,8.0,suv,5.0,,
Toyota,Succeed Van,2015.0,273000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Vitz,2015.0,115000.0,1320.0,petrol,automatic,4.5,fwd,94.0,102.0,12.0,hatchback,5.0,,
Toyota,Prius Alpha,2012.0,179000.0,1790.0,petrol hybrid,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Subaru,Impreza Sport 2018,2017.0,97000.0,1190.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Toyota,Vitz,2014.0,100000.0,1320.0,petrol,automatic,4.5,fwd,82.5,102.5,12.0,hatchback,5.0,,
Nissan,Serena,2015.0,237000.0,1990.0,petrol,automatic,4.5,fwd,135.0,195.0,12.0,mini van,8.0,,
Toyota,Corolla Fielder,2010.0,205000.0,1500.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Mazda,Axela Sport,2016.0,193000.0,2180.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Toyota,Corolla Runx,2006.0,85000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Toyota,Ractis,2015.0,60000.0,1490.0,petrol,automatic,4.5,fwd,110.0,140.0,11.0,hatchback,5.0,,
Subaru,Impreza Sport,2015.0,121000.0,1990.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Mitsubishi,Canter Truck,2006.0,456000.0,2970.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Toyota,Vitz,2016.0,206000.0,990.0,petrol,automatic,4.5,fwd,94.0,102.0,12.0,hatchback,5.0,,
Toyota,Corolla Axio,2010.0,126000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mitsubishi,Rvr,2010.0,79000.0,1790.0,petrol,automatic,4.5,fwd,137.0,172.0,10.0,suv,5.0,,
Subaru,Impreza G4,2015.0,68000.0,1600.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Probox Van,2007.0,141000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Kluger,2001.0,241000.0,2990.0,petrol,automatic,4.5,awd,160.0,224.0,10.0,suv,5.0,,
Mazda,Cx5,2013.0,155000.0,2180.0,diesel,automatic,4.5,fwd,161.5,419.0,7.75,suv,5.0,,
Toyota,Succeed Van,2012.0,127000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Succeed Van,2014.0,125000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Mazda,Premacy,2015.0,61000.0,1990.0,petrol,automatic,4.5,fwd,164.0,306.5,8.85,mini van,7.0,,
Subaru,Xv,2013.0,93000.0,1990.0,petrol,automatic,4.5,awd,155.0,196.0,9.7,suv,5.0,,
Mazda,Demio,2016.0,91000.0,1490.0,diesel,automatic,4.5,fwd,94.0,119.5,11.0,hatchback,5.0,,
Toyota,Crown,2008.0,126000.0,2490.0,petrol,automatic,4.5,fwd,203.0,250.0,8.5,sedan,5.0,,
Toyota,Crown,2008.0,88000.0,2500.0,petrol,automatic,4.5,fwd,203.0,250.0,8.5,sedan,5.0,,
Suzuki,Sx4 S Cross,2015.0,144000.0,1580.0,petrol,automatic,4.5,fwd,94.0,118.0,11.0,hatchback,5.0,,
Toyota,Succeed Van,2013.0,218000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Succeed Wagon,2012.0,105000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Toyota,Probox Van,2015.0,279000.0,1490.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,station wagon,2.0,,
Mercedes,C Class,2008.0,87000.0,1790.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Corolla Fielder,2010.0,204000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Toyota,Succeed Van,2011.0,155000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Nissan,Serena,2016.0,125000.0,1990.0,petrol hybrid,automatic,4.5,fwd,135.0,195.0,12.0,mini van,8.0,,
Mitsubishi,Rvr,2011.0,172000.0,1790.0,petrol,automatic,4.5,fwd,137.0,172.0,10.0,suv,5.0,,
Mazda,Demio,2014.0,79000.0,1290.0,petrol,automatic,4.5,fwd,88.5,107.5,11.0,hatchback,5.0,,
Nissan,Note,2016.0,117000.0,1190.0,petrol,automatic,4.5,awd,97.0,147.0,11.0,hatchback,5.0,,
Toyota,Ist,2004.0,45000.0,1290.0,petrol,automatic,4.5,fwd,110.0,145.0,10.0,hatchback,5.0,,
Subaru,Impreza Sport 2018,2017.0,106000.0,1190.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Bmw,2 Series,2015.0,97000.0,1990.0,diesel,automatic,4.5,fwd,265.0,500.0,6.6,hatchback,5.0,,
Mazda,Demio,2015.0,104000.0,1290.0,petrol,automatic,4.5,fwd,88.5,107.5,11.0,hatchback,5.0,,
Mazda,Atenza Sedan,2014.0,123000.0,2180.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Noah,2010.0,135000.0,1980.0,petrol,automatic,4.5,fwd,150.0,192.0,11.0,wagon,8.0,,
Toyota,Corolla Rumion,2013.0,123000.0,1790.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,mini van,5.0,,
Toyota,Corolla,1997.0,109000.0,1490.0,petrol,automatic,4.5,fwd,110.0,134.0,11.5,sedan,5.0,,
Toyota,Passo,2016.0,45000.0,990.0,petrol,automatic,4.5,fwd,71.0,94.0,13.5,hatchback,5.0,,
Toyota,Succeed Wagon,2004.0,136000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Mazda,Demio,2016.0,144000.0,1290.0,petrol,automatic,4.5,awd,94.0,119.5,11.0,hatchback,5.0,,
Toyota,Premio,2005.0,109000.0,1790.0,petrol,automatic,4.5,awd,138.0,173.0,11.0,sedan,5.0,,
Nissan,Note,2015.0,20000.0,1190.0,petrol,automatic,4.5,fwd,95.5,146.0,11.0,hatchback,5.0,,
Volkswagen,Golf,2015.0,97000.0,1190.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Subaru,Impreza Sport,2016.0,118000.0,1590.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,hatchback,5.0,,
Mazda,Demio,2016.0,140000.0,1490.0,diesel,automatic,4.5,awd,94.0,119.5,11.0,hatchback,5.0,,
Toyota,Vitz,2012.0,181000.0,1490.0,petrol,manual,4.5,fwd,94.0,102.0,12.0,hatchback,5.0,,
Subaru,Forester,2010.0,148000.0,1990.0,petrol,automatic,4.5,awd,155.0,195.0,10.0,suv,5.0,,
Toyota,Corolla Axio,2010.0,71000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mitsubishi,Outlander Phev,2013.0,217000.0,1990.0,petrol hybrid,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,,
Toyota,Camry,2006.0,100000.0,2360.0,petrol,automatic,4.5,fwd,178.0,231.0,9.0,sedan,5.0,,
Volvo,Xc60,2011.0,152000.0,1990.0,petrol,automatic,4.5,fwd,240.0,320.0,7.95,suv,5.0,,
Toyota,Corolla Fielder,2009.0,114000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Toyota,Ist,2002.0,48000.0,1290.0,petrol,automatic,4.5,fwd,110.0,145.0,10.0,hatchback,5.0,,
Nissan,Note,2016.0,72000.0,1190.0,petrol,automatic,4.5,awd,97.0,147.0,11.0,hatchback,5.0,,
Toyota,Corolla Fielder,2009.0,231000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Suzuki,Swift,2015.0,47000.0,1240.0,petrol,automatic,4.5,fwd,94.0,102.0,12.0,hatchback,5.0,,
Toyota,Auris,2008.0,120000.0,1490.0,petrol,automatic,4.5,awd,116.0,185.0,9.0,hatchback,5.0,,
Mazda,Titan,1998.0,263000.0,2950.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Nissan,Nv350Caravan,2013.0,281000.0,2480.0,diesel,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Mercedes,E Class,2009.0,40000.0,2990.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Corolla Axio,2008.0,29000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Mark X,2009.0,51000.0,2490.0,petrol,automatic,4.5,fwd,201.5,243.0,8.2,sedan,5.0,,
Toyota,Corolla Axio,2009.0,76000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Nissan,Xtrail,2012.0,134000.0,1990.0,petrol,automatic,4.5,awd,155.0,195.0,10.0,suv,5.0,,
Mazda,Demio,2014.0,128000.0,1490.0,diesel,manual,4.5,fwd,88.5,107.5,11.0,hatchback,5.0,,
Nissan,Juke,2010.0,144000.0,1610.0,petrol,automatic,4.5,fwd,113.0,187.5,12.0,suv,5.0,,
Toyota,Succeed Wagon,2008.0,177000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Subaru,Xv,2014.0,181000.0,1990.0,petrol,automatic,4.5,awd,155.0,196.0,9.7,suv,5.0,,
Toyota,Corolla Fielder,2010.0,163000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Mercedes,M Class,2000.0,85000.0,3190.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,,
Volkswagen,Tiguan,2010.0,84000.0,1980.0,petrol,automatic,4.5,awd,148.0,250.0,8.0,suv,5.0,,
Bmw,5 Series,2011.0,90000.0,2490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Toyota,Prius Alpha,2012.0,131000.0,1790.0,petrol hybrid,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Toyota,Prius Alpha,2012.0,130000.0,1790.0,petrol hybrid,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Toyota,Probox Van,2014.0,140000.0,1290.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Nissan,Vanette Truck,2012.0,259000.0,1790.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,truck,2.0,,
Nissan,Juke,2014.0,98000.0,1490.0,petrol,automatic,4.5,fwd,113.0,150.0,12.0,suv,5.0,,
Toyota,Corolla Axio,2008.0,87000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Nissan,Juke,2014.0,103000.0,1490.0,petrol,automatic,4.5,fwd,113.0,150.0,12.0,suv,5.0,,
Toyota,Probox Van,2014.0,141000.0,1290.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Bmw,X1,2011.0,90000.0,1990.0,petrol,automatic,4.5,fwd,150.0,258.0,8.0,suv,5.0,,
Toyota,Probox Van,2009.0,136000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Toyota,Corolla,1999.0,201000.0,1490.0,petrol,manual,4.5,fwd,110.0,134.0,11.5,sedan,5.0,,
Toyota,Probox Wagon,2012.0,120000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,station wagon,5.0,,
Mazda,Demio,2016.0,177000.0,1290.0,petrol,automatic,4.5,awd,94.0,119.5,11.0,hatchback,5.0,,
Toyota,Ist,2002.0,61000.0,1500.0,petrol,automatic,4.5,fwd,110.0,145.0,10.0,hatchback,5.0,,
Subaru,Impreza Sport Hybrid,2016.0,145000.0,1990.0,petrol hybrid,automatic,4.5,awd,153.25,196.0,8.0,hatchback,5.0,,
Nissan,Note,2015.0,208000.0,1590.0,petrol,manual,4.5,fwd,95.5,146.0,11.0,hatchback,5.0,,
Mercedes,E Class,2010.0,111000.0,2990.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Mercedes,E Class,2010.0,101000.0,1790.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,sedan,5.0,,
Subaru,Impreza,2004.0,155000.0,1990.0,petrol,automatic,4.5,awd,115.0,156.0,10.0,sedan,5.0,,
Toyota,Probox Van,2007.0,105000.0,1490.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,2.0,,
Subaru,Forester,2009.0,129000.0,1990.0,petrol,automatic,4.5,awd,155.0,195.0,10.0,suv,5.0,,
Toyota,Harrier,1999.0,177000.0,2990.0,petrol,automatic,4.5,fwd,155.0,193.0,9.5,suv,5.0,,
Nissan,Caravan,2004.0,82000.0,1990.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,van,3.0,,
