id,model_name,make_name,vehicle_type,name,price,body_type,source,current_location,drive,mileage,color,annual_insurance,year_of_manufacture,torque,fuel_type,engine_size,horse_power,acceleration,transmission,urban_consumption,highway_consumption,availability,purchase_status,condition
7125,X5,Bmw,Automobile,BMW X5m,8897000,SUV,Foreign Used,Japan,AWD,59000,Black,355880,2018,750,Petrol,4400,567,4.2,Automatic,7,9,direct_import_stock,Available,Excellent
7124,X5,Bmw,Automobile,BMW X5 XDrive35d,7350000,SUV,Foreign Used,Japan,AWD,50000,White,294000,2018,560,Diesel,3000,255,6.7,Automatic,13,16,direct_import_stock,Available,Excellent
7123,Golf TSI,Volkswagen,Automobile,Volkswagen Golf TSI,2399999,Hatchback,Foreign Used,Japan,2WD,23000,White,96000,2017,200,Petrol,1400,125,9.1,Automatic,15,17,direct_import_stock,Available,Excellent
7122,Arteon,Volkswagen,Automobile,Volkswagen Arteon,4235000,Saloon,Foreign Used,Japan,AWD,71000,Silver,169400,2018,320,Petrol,2000,190,7.7,Automatic,13,16,direct_import_stock,Available,Excellent
7121,RS7,Audi,Automobile,Audi RS7,9400000,Saloon,Foreign Used,Japan,AWD,26000,Grey,376000,2017,700,Petrol,4000,560,3.9,Automatic,7.5,9,direct_import_stock,Available,Excellent
7120,GLC 43,Mercedes,Automobile,Mercedes Benz GLC 43,9100000,SUV,Foreign Used,Japan,AWD,41000,Grey,364000,2018,520,Petrol,3000,363,4.9,Automatic,9,11,direct_import_stock,Available,Excellent
7119,X3,Bmw,Automobile,BMW X3m,13179445,SUV,Foreign Used,United Kingdom,AWD,20200,White,527160,2019,600,Petrol,3000,510,4.1,Automatic,7.5,10,direct_import_stock,Available,Excellent
7118,Fielder,Toyota,Automobile,Toyota Corolla Fielder,1930000,Station Wagon,Foreign Used,Japan,2WD,19000,White,77200,2017,141,Petrol,1500,109,10.5,Automatic,16,18,direct_import_stock,Available,Excellent
7116,Fortuner,Toyota,Automobile,Toyota Fortuner,1999999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,138000,White,80000,2011,390,Diesel,3000,168,8,Manual,9,11,sell_on_behalf,Available,Very Good
7115,Note,Nissan,Automobile,Nissan Note,549999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,218000,Black,22000,2010,145,Petrol,1500,110,11,Automatic,14,16,sell_on_behalf,Available,Very Good
7114,Premacy,Mazda,Automobile,Mazda Premacy,749999,Van,Kenyan Used,"Nairobi, Kenya",4WD,242000,White,30000,2010,195,Petrol,2000,155,9,Automatic,10,12,sell_on_behalf,Available,Very Good
7113,Polo,Volkswagen,Automobile,Volkswagen Polo GTI,849999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,108000,White,34000,2011,320,Petrol,1800,200,6.7,Automatic,12,14,sell_on_behalf,Sold,Very Good
7112,Landcruiser,Toyota,Automobile,Toyota LandCruiser Prado,2199999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,180000,White,88000,2004,390,Diesel,3000,168,8,Automatic,9,11,sell_on_behalf,Available,Very Good
7111,Fielder,Toyota,Automobile,Toyota Fielder,669999,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,342000,White,26800,2005,175,Petrol,1800,135,10,Automatic,11,13,sell_on_behalf,Available,Very Good
7109,Demio,Mazda,Automobile,Mazda Demio,1399999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,111000,Blue,56000,2017,137,Petrol,1300,94,11,Automatic,16,18,available,Available,Excellent
7108,Cx5,Mazda,Automobile,Mazda CX5,3329999,SUV,Foreign Used,"Nairobi, Kenya",AWD,109000,Blue,133200,2017,420,Diesel,2200,174,7.3,Automatic,12,14,available,Available,Excellent
7107,Demio,Mazda,Automobile,Mazda Demio,1399999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,114000,Grey,56000,2017,137,Petrol,1300,94,11,Automatic,16,18,available,Available,Excellent
7106,Atenza,Mazda,Automobile,Mazda Atenza,2659999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,82000,Bronze,106400,2017,210,Petrol,2000,158,8,Automatic,12,14,available,Available,Excellent
7105,Cayenne,Porsche,Automobile,Porsche Cayenne,8899999,SUV,Foreign Used,Japan,AWD,44000,White,356000,2018,450,Petrol,3000,340,6.2,Automatic,11,13,direct_import_stock,Available,Excellent
7104,Cayenne,Porsche,Automobile,Porsche Cayenne,7999999,SUV,Foreign Used,Japan,AWD,46000,Black,320000,2018,450,Petrol,3000,340,6.2,Automatic,11,13,direct_import_stock,Available,Excellent
7103,TOYOTA LANDCRUISER ZX,Toyota,Automobile,Toyota Landcruiser ZX,18404000,SUV,Foreign Used,Japan,4WD,7000,White,736160,2023,700,Diesel,3300,305,7,Automatic,8,10,direct_import_stock,Available,Excellent
7102,Mira,Daihatsu,Automobile,Daihatsu Mira,879999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,70000,White,35200,2017,68,Petrol,660,58,17.5,Automatic,24,26,available,Available,Excellent
7101,Xtrail,Nissan,Automobile,Nissan Xtrail,2749999,SUV,Foreign Used,"Nairobi, Kenya",2WD,125000,White,110000,2017,195,Petrol,2000,155,10,Automatic,12,14,available,Available,Excellent
7099,C180,Mercedes,Automobile,Mercedes Benz C180,4050000,Coupe,Foreign Used,Japan,2WD,32000,Silver,162000,2017,250,Petrol,1600,156,8.5,Automatic,15,17,direct_import_stock,Available,Excellent
7098,C200,Mercedes,Automobile,Mercedes Benz C200,3950000,Saloon,Foreign Used,Japan,2WD,36000,White,158000,2017,300,Petrol,2000,184,7.2,Automatic,12,15,direct_import_stock,Available,Excellent
7097,Q5,Audi,Automobile,Audi Q5,4599999,SUV,Foreign Used,"Nairobi, Kenya",AWD,23000,White,184000,2017,350,Petrol,2000,220,7.1,Automatic,10,12,available,Available,Excellent
7096,Range Rover Sport,Land rover,Automobile,Range Rover Sport,12100000,SUV,Foreign Used,Japan,AWD,47000,White,484000,2019,700,Petrol,3000,306,7.1,Automatic,11,13,direct_import_stock,Available,Excellent
7095,Vezel,Honda,Automobile,Honda Vezel,2649999,SUV,Foreign Used,"Nairobi, Kenya",2WD,96000,Pink,106000,2017,165,Petrol Hybrid,1500,130,8.5,Automatic,18,20,available,Available,Excellent
7094,Golf GTI,Volkswagen,Automobile,Volkswagen Golf GTI,3170000,Hatchback,Foreign Used,Japan,2WD,42000,White,126800,2017,350,Petrol,2000,220,6.4,Automatic,13,16,direct_import_stock,Available,Excellent
7093,Golf R,Volkswagen,Automobile,Volkswagen Golf R,4095500,Hatchback,Foreign Used,Japan,AWD,34000,Blue,163820,2017,380,Petrol,2000,292,4.6,Automatic,12,14,direct_import_stock,Available,Excellent
7092,A5,Audi,Automobile,Audi A5,4450000,Saloon,Foreign Used,Japan,AWD,47000,Black,178000,2017,370,Petrol,2000,252,6,Automatic,13,15,direct_import_stock,Available,Excellent
7091,GLE450,Mercedes,Automobile,Mercedes Benz GLE 450,11600000,SUV,Foreign Used,Japan,AWD,35000,White,464000,2019,500,Petrol,3000,362,5.7,Automatic,11,14,direct_import_stock,Available,Excellent
7090,Range Rover Vogue,Land rover,Automobile,Range Rover Vogue SE,6999999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,54000,White,280000,2014,450,Petrol,3000,340,7.6,Automatic,7.5,9.5,sell_on_behalf,Available,Very Good
7089,GLC,Mercedes,Automobile,Mercedes Benz GLC 250,5999999,Coupe,Foreign Used,Japan,AWD,51000,Silver,240000,2017,350,Petrol,2000,211,6.4,Automatic,12,14,direct_import_stock,Available,Excellent
7088,Golf R,Volkswagen,Automobile,Volkswagen Golf R,4449999,Hatchback,Foreign Used,Overseas,AWD,42000,Blue,178000,2017,400,Petrol,2000,310,4.6,Automatic,11,13,available,Available,Excellent
7087,Lx570,Lexus,Automobile,Lexus LX 570,13563791,SUV,Foreign Used,Japan,4WD,31000,Black,542520,2018,403,Petrol,5700,383,7.7,Automatic,6,8.5,direct_import_stock,Available,Excellent
7086,Solio,Suzuki,Automobile,Suzuki Solio,499999,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,150000,Black,20000,2011,115,Petrol,1300,91,11,Automatic,16,18,sell_on_behalf,Available,Very Good
7085,Lx570,Lexus,Automobile,Lexus LX 570,12789791,SUV,Foreign Used,Japan,4WD,94000,White,511560,2018,403,Petrol,5700,383,7.3,Automatic,7,9.5,direct_import_stock,Available,Excellent
7084,CHR,Toyota,Automobile,Toyota CHR,3349999,Coupe,Kenyan Used,"Nairobi, Kenya",2WD,92000,White,134000,2017,175,Petrol Hybrid,1800,145,11,Automatic,23,25,sell_on_behalf,Available,Very Good
7083,A5,Audi,Automobile,Audi A5,4823001,Convertible,Foreign Used,Japan,AWD,73000,Blue,192920,2017,370,Petrol,2000,252,6.3,Automatic,11,14,direct_import_stock,Available,Excellent
7082,RS5,Audi,Automobile,Audi RS5,9142042,Saloon,Foreign Used,United Kingdom,AWD,42000,Red,365681,2018,600,Petrol,3000,450,3.9,Automatic,10,13,direct_import_stock,Available,Excellent
7081,Range Rover Sport,Land rover,Automobile,Range Rover Sport SVR,19634000,SUV,Foreign Used,United Kingdom,AWD,27000,Silver,785360,2020,700,Petrol,5000,575,4.5,Automatic,5,8.5,direct_import_stock,Available,Excellent
7080,Grand cherokee,Jeep,Automobile,Jeep Grand Cherokee,5399999,SUV,Foreign Used,"Nairobi, Kenya",4WD,48000,Black,216000,2016,350,Petrol,3600,285,8,Automatic,8,10,available,Available,Excellent
7079,RS5,Audi,Automobile,Audi RS5,9440780,Saloon,Foreign Used,Japan,AWD,37000,Blue,377631,2018,600,Petrol,3000,450,3.9,Automatic,10,13,direct_import_stock,Available,Excellent
7078,Hilux,Toyota,Automobile,Toyota Hilux,1699999,Double Cab,Kenyan Used,"Nairobi, Kenya",4WD,120000,Black,68000,2005,390,Diesel,3000,169,12,Automatic,9,11,sell_on_behalf,Available,Very Good
7077,RS5,Audi,Automobile,Audi RS5,9890042,Hatchback,Foreign Used,United Kingdom,AWD,42000,Green,395601,2018,600,Petrol,3000,450,3.9,Automatic,10,13,direct_import_stock,Available,Excellent
7076,RX450h,Lexus,Automobile,Lexus RX450h,6399999,SUV,Foreign Used,Japan,AWD,55000,Silver,256000,2017,335,Petrol Hybrid,3500,308,7.7,Automatic,12.5,15,direct_import_stock,Available,Excellent
7075,Wrangler,Jeep,Automobile,Jeep Wrangler,5599999,SUV,Foreign Used,"Nairobi, Kenya",4WD,30000,White,247500,2017,350,Petrol,3600,285,10,Automatic,8,10,available,Available,Excellent
7074,Cx5,Mazda,Automobile,Mazda CX5,3399999,SUV,Foreign Used,"Nairobi, Kenya",2WD,96000,Black,136000,2017,420,Diesel,2200,163,7.5,Automatic,12,14,available,Available,Excellent
7073,Forester,Subaru,Automobile,Subaru Forester,949999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,185000,Black,38000,2009,195,Petrol,2000,155,10,Automatic,10,12,sell_on_behalf,Available,Very Good
7072,Sylphy,Nissan,Automobile,Nissan Sylphy,1649999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,125000,Silver,66000,2017,174,Petrol,1800,124,10,Automatic,12,14,available,Available,Excellent
7071,Outback,Subaru,Automobile,Subaru Outback,1999999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,149000,Black,80000,2011,236,Petrol,2500,178,8,Automatic,10,12,sell_on_behalf,Available,Very Good
7070,Vitz,Toyota,Automobile,Toyota Vitz RS,649999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,151000,Black,26000,2009,145,Petrol,1300,95,9,Automatic,16,16,sell_on_behalf,Available,Very Good
7069,Demio,Mazda,Automobile,Mazda Demio,619999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,176000,Brown,24800,2012,137,Petrol,1300,94,11,Automatic,16,18,sell_on_behalf,Available,Very Good
7067,Landcruiser 200 series,Toyota,Automobile,Toyota Landcruiser ZX,4399999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,141000,Black,176000,2008,460,Petrol,4600,316,9,Automatic,8,10,sell_on_behalf,Available,Very Good
7065,Fit shuttle,Honda,Automobile,Honda Fit Shuttle,1849999,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,129000,White,74000,2017,145,Petrol Hybrid,1500,120,9,Automatic,32,34,available,Available,Excellent
7064,308,Peugeot,Automobile,Peugeot 308,1399999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,119000,White,56000,2015,230,Petrol,1200,128,10,Automatic,16,18,sell_on_behalf,Available,Very Good
7062,Note,Nissan,Automobile,Nissan Note,829999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,170000,Pink,33200,2014,147,Petrol,1200,94,10,Automatic,16,18,sell_on_behalf,Available,Very Good
7061,Pleo,Subaru,Automobile,Subaru Pleo,849999,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,122000,Silver,34000,2017,68,Petrol,660,58,17.5,Automatic,24,26,available,Available,Excellent
7059,Elgrand,Nissan,Automobile,Nissan Elgrand,1399999,Van,Kenyan Used,"Nairobi, Kenya",2WD,150000,Black,56000,2011,366,Petrol,3500,280,7.7,Automatic,7,9,sell_on_behalf,Available,Very Good
7058,Forester,Subaru,Automobile,Subaru Forester,2099999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,83000,Black,84000,2014,195,Petrol,2000,155,9,Automatic,11,13,sell_on_behalf,Available,Very Good
7057,Landcruiser,Toyota,Automobile,Toyota Landcruiser Prado,1199999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,309000,Blue,48000,1999,294,Diesel,3000,130,13,Automatic,8,10,sell_on_behalf,Available,Very Good
7056,Mark X ZiO,Toyota,Automobile,Toyota Mark X Zio,1199999,SUV,Kenyan Used,"Nairobi, Kenya",2WD,105000,White,48000,2011,192,Petrol,2000,150,11,Automatic,10,12,sell_on_behalf,Available,Very Good
7051,GLC 43,Mercedes,Automobile,Mercedes Benz GLC 43 AMG,8499999,Coupe,Foreign Used,"Nairobi, Kenya",AWD,124000,White,340000,2017,520,Petrol,3000,385,4.9,Automatic,10.5,11,available,Available,Excellent
7050,Mark X,Toyota,Automobile,Toyota Mark X,1279999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,96000,Silver,51200,2011,243,Petrol,2500,211,8,Automatic,8,10,sell_on_behalf,Available,Very Good
7049,Range Rover Velar,Land rover,Automobile,Range Rover Velar,13999999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,16000,Silver,560000,2018,500,Diesel,2000,237,7.4,Automatic,14,16,sell_on_behalf,Available,Excellent
7048,Range Rover Sport,Land rover,Automobile,Range Rover Sport,2799999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,69000,Black,120000,2007,440,Diesel,3000,188,11.8,Automatic,7,9,sell_on_behalf,Available,Very Good
7046,Q7,Audi,Automobile,Audi Q7,6899999,SUV,Foreign Used,"Nairobi, Kenya",AWD,102000,Black,276000,2017,444,Petrol,3000,333,6.1,Automatic,11,13,available,Available,Excellent
7045,520I,Bmw,Automobile,BMW 520i,1759999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,82000,Grey,82000,2013,270,Petrol,2000,184,7.9,Automatic,11,13,sell_on_behalf,Available,Very Good
7044,Fit shuttle,Honda,Automobile,Honda Fit Shuttle,1679999,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,85000,Black,67200,2016,145,Petrol Hybrid,1500,120,9,Automatic,32,34,sell_on_behalf,Available,Very Good
7042,Hilux,Toyota,Automobile,Toyota Hilux,3199999,Double Cab,Kenyan Used,"Nairobi, Kenya",4WD,110000,Black,128000,2015,450,Diesel,3000,184,9,Automatic,10,12,sell_on_behalf,Available,Very Good
7041,Tiida,Nissan,Automobile,Nissan Tiiida,749999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,127000,Orange,30000,2011,145,Petrol,1500,110,11,Automatic,16,18,sell_on_behalf,Available,Very Good
7040,Mark 2,Toyota,Automobile,Toyota Mark II,399000,Saloon,Kenyan Used,"Nairobi,Kenya",2WD,261000,Silver,22000,2002,200,Petrol,2000,160,8,Automatic,9,11,sell_on_behalf,Available,Very Good
7035,Range Rover Evoque,Land rover,Automobile,Range Rover Evoque,3299999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,104000,Green,132000,2013,380,Diesel,2000,150,9.5,Automatic,17,19,sell_on_behalf,Available,Very Good
7034,A5,Audi,Automobile,Audi A5,4323080,Saloon,Foreign Used,Japan,AWD,69000,White,172922,2017,370,Petrol,2000,252,6,Automatic,12,15,direct_import_stock,Available,Excellent
7033,X5,Bmw,Automobile,BMW X5m,17453000,SUV,Foreign Used,Japan,AWD,28000,White,698120,2020,750,Petrol,4400,600,4,Automatic,5,7,direct_import_stock,Available,Excellent
7032,E250,Mercedes,Automobile,Mercedes Benz E250,6085000,Saloon,Foreign Used,Japan,2WD,38000,White,243400,2018,350,Petrol,2000,211,7,Automatic,12,15,direct_import_stock,Available,Excellent
7031,A5,Audi,Automobile,Audi A5,7555000,Saloon,Foreign Used,Japan,AWD,9000,Red,302200,2021,320,Petrol,2000,201,7,Automatic,12,14,direct_import_stock,Available,Excellent
7030,Q7,Audi,Automobile,Audi Q7,5678000,SUV,Foreign Used,Japan,AWD,48000,Black,227120,2017,370,Petrol,2000,252,8.7,Automatic,10,13,direct_import_stock,Available,Excellent
7029,Xtrail,Nissan,Automobile,Nissan Xtrail,3150000,SUV,Foreign Used,Japan,2WD,12000,White,126000,2017,200,Petrol,2000,144,11,Automatic,11,13,direct_import_stock,Available,Excellent
7028,V220,Mercedes,Automobile,Mercedes Benz V220d,9366000,Van,Foreign Used,Japan,2WD,64000,Black,374640,2020,380,Diesel,2000,163,11.5,Automatic,14,16,direct_import_stock,Available,Excellent
7027,Lamborghini Urus,Lamborghini,Automobile,Lamborghini Urus,52987345,SUV,Foreign Used,United Kingdom,AWD,17000,Orange,2119480,2021,850,Petrol,4000,641,3.6,Automatic,5,8,direct_import_stock,Available,Excellent
7026,A6,Audi,Automobile,Audi A6,7855000,Station Wagon,Foreign Used,Japan,AWD,48000,White,314200,2021,370,Petrol,2000,370,6.2,Automatic,12,14,direct_import_stock,Available,Excellent
7025,RS6,Audi,Automobile,Audi RS6,12800000,Station Wagon,Foreign Used,United Kingdom,AWD,64000,White,512000,2017,750,Petrol,4000,605,3.7,Automatic,5.5,8,direct_import_stock,Available,Excellent
7024,Harrier,Toyota,Automobile,Toyota Harrier,3450000,SUV,Foreign Used,Japan,2WD,61000,White,138000,2017,193,Petrol,2000,151,10,Automatic,12,14,direct_import_stock,Available,Excellent
7023,SQ5,Audi,Automobile,Audi SQ5,6463700,SUV,Foreign Used,Japan,AWD,64000,White,258552,2018,500,Petrol,3000,354,5.4,Automatic,8.5,10,direct_import_stock,Available,Excellent
7022,Range Rover Vogue,Land rover,Automobile,Range Rover Vogue SV,51400000,SUV,Foreign Used,Japan,AWD,10000,White,2056000,2023,750,Petrol,4400,523,4.6,Automatic,5,8,direct_import_stock,Available,Excellent
7021,MUX,Isuzu,Automobile,Isuzu MUX,8600000,SUV,Foreign Used,Japan,4WD,64500,Silver,344000,2022,450,Diesel,3000,187,10.5,Automatic,7,9,direct_import_stock,Available,Excellent
7020,Mazda CX5 25S L package,Mazda,Automobile,Mazda CX5,4788209,SUV,Foreign Used,Japan,AWD,27000,Grey,191520,2019,251,Petrol,2500,188,8.5,Automatic,12,14,direct_import_stock,Available,Excellent
7019,Fortuner,Toyota,Automobile,Toyota Fortuner,8182000,SUV,Foreign Used,South Africa,4WD,122000,White,327280,2021,500,Diesel,2800,201,10.5,Automatic,8,9,direct_import_stock,Available,Excellent
7018,Harrier,Toyota,Automobile,Toyota Harrier,3999999,SUV,Foreign Used,Japan,2WD,50000,Silver,160000,2017,193,Petrol,2000,181,11,Automatic,14,16,direct_import_stock,Available,Excellent
7017,C4,Citreon,Automobile,Citroen C4 Cactus,1859000,Hatchback,Foreign Used,Japan,2WD,67000,White,74360,2017,118,Petrol,1200,82,10.6,Automatic,20,22,direct_import_stock,Available,Excellent
7016,Cayenne,Porsche,Automobile,Porsche Cayenne,10900000,SUV,Foreign Used,Japan,AWD,42000,Grey,436000,2019,450,Petrol,3000,335,6.2,Automatic,10,11,direct_import_stock,Available,Excellent
7013,Forester,Subaru,Automobile,Subaru Forester,2399999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,75000,Blue,96000,2015,195,Petrol,2000,155,11,Automatic,10,12,sell_on_behalf,Available,Very Good
7011,Cayenne,Porsche,Automobile,Porsche Cayenne,949999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,186000,Blue,38000,2008,400,Petrol,3600,300,8,Automatic,8,10,sell_on_behalf,Available,Average
7010,Cx5,Mazda,Automobile,Mazda CX5,1549999,SUV,Kenyan Used,"Nairobi, Kenya",2WD,142000,Black,62000,2013,420,Diesel,2200,163,7.5,Automatic,12,14,sell_on_behalf,Available,Very Good
7009,Mark X,Toyota,Automobile,Toyota Mark X,2399999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,111000,Silver,96000,2016,250,Petrol,2500,204,8,Automatic,10,12,sell_on_behalf,Available,Excellent
7008,Demio,Mazda,Automobile,Mazda Demio,1249999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,135000,Blue,50000,2016,137,Petrol,1300,94,11,Automatic,16,18,sell_on_behalf,Sold,Very Good
7007,S60,Volvo,Automobile,Volvo S60,1799999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,98000,White,72000,2016,250,Petrol,2000,152,8.3,Automatic,13,15,sell_on_behalf,Available,Very Good
7006,Xtrail,Nissan,Automobile,Nissan Xtrail,1609999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,138000,White,72000,2015,195,Petrol,2000,155,11,Automatic,11,13,sell_on_behalf,Available,Very Good
7005,S300,Mercedes,Automobile,Mercedes Benz S300h,6310000,Saloon,Foreign Used,Japan,AWD,70000,White,252400,2017,500,Diesel Hybrid,2100,228,6.8,Automatic,20,22,direct_import_stock,Available,Excellent
7004,Xtrail,Nissan,Automobile,Nissan Xtrail,1499999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,87000,White,60000,2014,320,Diesel,2000,148,11,Automatic,14,16,sell_on_behalf,Available,Very Good
7001,XC90,Volvo,Automobile,Volvo XC90,6795000,SUV,Foreign Used,Japan,AWD,42000,Silver,271800,2019,350,Petrol,2000,250,6.8,Automatic,10,12,direct_import_stock,Available,Excellent
7000,X3,Bmw,Automobile,BMW X3,4349999,SUV,Foreign Used,"Nairobi, Kenya",AWD,61000,Black,174000,2017,400,Diesel,2000,188,8,Automatic,10,12,available,Available,Excellent
6999,Spade,Toyota,Automobile,Toyota Spade,1099999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,109000,Black,44000,2015,145,Petrol,1500,109,12,Automatic,15,17,sell_on_behalf,Available,Very Good
6998,LS300h,Lexus,Automobile,Lexus LS300h,3978000,Saloon,Foreign Used,Japan,2WD,97000,White,159120,2017,221,Petrol Hybrid,2500,220,8.4,Automatic,21,23,direct_import_stock,Available,Excellent
6997,Harrier,Toyota,Automobile,Toyota Harrier,2899999,SUV,Kenyan Used,"Nairobi, Kenya",2WD,140000,Black,116000,2016,195,Petrol,2000,155,10,Automatic,10,12,sell_on_behalf,Available,Very Good
6995,Demio,Mazda,Automobile,Mazda Demio,589999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,159000,White,23600,2008,137,Petrol,1300,94,11,Automatic,16,18,sell_on_behalf,Sold,Very Good
6994,GLC,Mercedes,Automobile,Mercedes Benz GLC 220d,5800000,SUV,Foreign Used,Japan,AWD,38000,Grey,232000,2018,400,Diesel,2100,170,8.3,Automatic,17,20,direct_import_stock,Available,Excellent
6993,F pace,Jaguar,Automobile,Jaguar F pace,12492500,SUV,Foreign Used,United Kingdom,AWD,45000,Silver,499760,2019,680,Petrol,5000,550,4.3,Automatic,6,8.5,direct_import_stock,Available,Excellent
6992,Grand cherokee,Jeep,Automobile,Jeep Grand Cherokee,7726130,SUV,Foreign Used,United Kingdom,4WD,64000,White,309040,2018,570,Diesel,3000,240,8,Automatic,9,12,direct_import_stock,Available,Excellent
